SKU,DAILY ROS,ANNUAL UNITS
T139001-01,1.05,383.25
T139001-02,0.0,0.0
T139002-01,0.47,171.54999999999998
T139002-02,0.0,0.0
T139003-01,0.16,58.4
T139003-02,0.0,0.0
T139004-01,0.45,164.25
T139005-01,0.1,36.5
T139006-01,0.53,193.45000000000002
T139007-01,0.28,102.2
T139008-01,0.26,94.9
T139008-02,0.18,65.7
T139008-03,0.1,36.5
T143001-01,0.81,295.65000000000003
T143001-02,0.0,0.0
T54001-01-K,0.0,0.0
T55001-01,0.0,0.0
T56001-01,0.0,0.0
T56001-01-K,0.0,0.0
T56001-02,0.0,0.0
T56001-02-K,0.0,0.0
T56002-01,0.0,0.0
T56002-01-B,0.0,0.0
T56002-02,0.0,0.0
T56003-01,0.0,0.0
T56004-01,0.09,32.85
T56004-01-GW,0.0,0.0
T56004-02,0.31,113.15
T56005-01,0.0,0.0
T56006-01,0.0,0.0
T56007-01,0.22,80.3
T57001-01,0.0,0.0
T57001-01-K,0.0,0.0
T57001-02,0.0,0.0
T57001-02-K,0.0,0.0
T57002-01,0.0,0.0
T57002-01-K,0.0,0.0
T57002-02,0.0,0.0
T57002-02-K,0.0,0.0
T57003-01,0.0,0.0
T57003-01-K,0.0,0.0
T57003-02,0.0,0.0
T57003-02-K,0.0,0.0
T57004-01,0.0,0.0
T57004-01-K,0.0,0.0
T57004-02,0.0,0.0
T57004-02-K,0.0,0.0
T58001-01,0.0,0.0
T58002-01,0.23,83.95
T58002-01-GW,0.0,0.0
T58002-01-K-GW,0.0,0.0
T58003-01,0.27,98.55000000000001
T58003-01-GW,0.0,0.0
T58003-01-K-GW,0.0,0.0
T58007-01,0.0,0.0
T58007-01-GW,0.0,0.0
T58007-01-K-GW,0.0,0.0
T58009-01,0.0,0.0
T58009-01-GW,0.0,0.0
T58009-01-K-GW,0.0,0.0
T58011-01,0.28,102.2
T58011-01-GW,0.0,0.0
T58011-01-K-GW,0.0,0.0
T58012-01,0.06,21.9
T58012-01-GW,0.0,0.0
T58012-01-K-GW,0.0,0.0
T58012-02,0.0,0.0
T58012-02-GW,0.0,0.0
T58012-02-K-GW,0.0,0.0
T58013-01,0.45,164.25
T58013-01-GW,0.0,0.0
T58013-02,0.76,277.4
T58013-02-GW,0.0,0.0
T58013-02-T,0.0,0.0
T58013-03,0.29,105.85
T58013-03-GW,0.0,0.0
T58013-03-T,0.0,0.0
T58013-04,0.83,302.95
T58013-04-GW,0.0,0.0
T58013-04-T,0.0,0.0
T58013-05,0.0,0.0
T58013-05-GW,0.0,0.0
T58013-05-T,0.0,0.0
T58014-01,0.11,40.15
T58014-01-GW,0.0,0.0
T58015-01,0.0,0.0
T58015-01-GW,0.0,0.0
T58015-01-K-1,0.0,0.0
T58015-02,0.0,0.0
T58017-01,0.0,0.0
T58017-01-K,0.0,0.0
T58019-02,0.0,0.0
T58019-02-K,0.0,0.0
T58023-01,0.41,149.64999999999998
T58023-01-GW,0.0,0.0
T58023-01-T,0.0,0.0
T58023-02,0.37,135.05
T58024-01,1.0,365.0
T58024-01-T,0.0,0.0
T58024-02,0.09,32.85
T58025-01,0.0,0.0
T58025-01-GW,0.0,0.0
T58025-01-T,0.0,0.0
T58026-01,0.75,273.75
T58026-01-GW,0.0,0.0
T58026-01-T,0.0,0.0
T58026-02,0.31,113.15
T58027-01,0.0,0.0
T58027-01-GW,0.0,0.0
T58027-01-T,0.0,0.0
T58028-01,0.0,0.0
T58029-01,0.14,51.1
T58030-01,0.0,0.0
T58030-02,0.18,65.7
T58031-01,0.22,80.3
T58032-01,0.33,120.45
T58033-01,0.21,76.64999999999999
T58034-01,0.0,0.0
T58035-01,0.0,0.0
T58036-01,0.0,0.0
T58037-01,0.0,0.0
T58038-01,0.68,248.20000000000002
T58039-01,0.37,135.05
T58040-01,0.25,91.25
T58041-01,0.26,94.9
T58042-01,1.0,365.0
T58043-01,0.0,0.0
T58044-01,0.09,32.85
T58045-01,0.09,32.85
T58046-01,0.59,215.35
T58047-01,0.1,36.5
T58048-01,0.3,109.5
T58049-01,0.0,0.0
T58050-01,0.25,91.25
T58051-01,0.11,40.15
T58051-02,0.33,120.45
T58052-01,0.0,0.0
T58052-02,0.13,47.45
T58052-03,0.13,47.45
T58053-01,0.15,54.75
T58053-02,0.42,153.29999999999998
T58054-01,0.46,167.9
T58054-02,0.3,109.5
T58055-01,0.17,62.050000000000004
T61001-01,0.0,0.0
T61001-02,0.0,0.0
T61001-03,0.0,0.0
T62001-01,0.0,0.0
T62001-02,0.0,0.0
T62002-01,0.0,0.0
T62002-02,0.0,0.0
T62003-01,0.0,0.0
T62003-02,0.0,0.0
T62004-01,0.0,0.0
T62005-01,0.0,0.0
T62006-01,0.0,0.0
T62006-01-B,0.0,0.0
T67001-01,0.0,0.0
T67002-01,1.0,365.0
T72001-01,0.0,0.0
T81001-01,0.0,0.0
T81002-01,0.0,0.0
T81003-01,0.0,0.0
T84002-01,0.0,0.0
T84003-01,0.0,0.0
T84004-01,0.0,0.0
T84008-01,0.0,0.0
T84008-02,0.49,178.85
T84009-01,0.0,0.0
T84009-02,0.66,240.9
T84010-01,0.0,0.0
T84010-02,0.31,113.15
T84011-01,0.0,0.0
T84011-02,0.41,149.64999999999998
T84012-01,0.0,0.0
T84012-02,0.32,116.8
T95001-01,0.0,0.0
T95001-02,0.0,0.0
TAPTST9ANT,0.55,200.75000000000003
TAPTST9BLS,0.14,51.1
TAPTST9BUR,0.39,142.35
TAPTST9EUC,0.48,175.2
TP10005-01-K,0.0,0.0
TP115002-01,0.0,0.0
TP115002-01-Q3,0.0,0.0
TP12001-03-Q4,0.0,0.0
TP13001-01,0.0,0.0
TP13001-01-Q4,0.01,3.65
TP13002-03,0.0,0.0
TP13002-03-Q4,0.0,0.0
TP13004-01,0.0,0.0
TP13004-01-02,0.0,0.0
TP13005-04,0.0,0.0
TP13005-04-Q4,0.0,0.0
TP13006-01-Q6,0.34,124.10000000000001
TP13007-01-Q6,0.22,80.3
TP13008-01-Q6,0.12,43.8
TP13009-01-Q6,0.09,32.85
TP13010-01-Q6,0.28,102.2
TP53001-01,0.0,0.0
TP53001-01-B,0.0,0.0
TP53001-01-Q2,0.0,0.0
TP53001-02,0.0,0.0
TP53001-02-Q2,0.0,0.0
TP53001-03,0.0,0.0
TP53001-04,0.0,0.0
TP53001-04-Q2,0.0,0.0
TP53001-05,0.0,0.0
TP53001-05-Q2,0.0,0.0
TP53001-06-Q2,0.0,0.0
TP53001-07,0.0,0.0
TP53001-07-Q2,0.0,0.0
TP53004-01,0.0,0.0
TP53004-02,0.0,0.0
TP53004-03,0.0,0.0
TP53004-04,0.0,0.0
TP53007-01,0.0,0.0
TP53007-01-Q2,0.0,0.0
TP53007-01-Q4,0.0,0.0
TP53007-02,0.0,0.0
TP53007-02-Q2,0.0,0.0
TP53007-02-Q4,0.0,0.0
TP53007-03,0.0,0.0
TP53007-04,0.0,0.0
TP53007-04-Q2,0.0,0.0
TP53007-04-Q4,0.0,0.0
TP53007-05,0.0,0.0
TP53007-05-Q2,0.0,0.0
TP53007-05-Q4,0.0,0.0
TP53008-05-K,0.0,0.0
TP53009-01,0.0,0.0
TP53009-01-Q2,0.0,0.0
TP53009-02,0.0,0.0
TP53009-02-Q2,0.0,0.0
TP53009-04,0.0,0.0
TP53009-04-Q2,0.0,0.0
TP53009-05,0.0,0.0
TP53009-05-Q2,0.0,0.0
TP53009-06,0.0,0.0
TP53009-06-Q2,0.0,0.0
TP53009-07,0.0,0.0
TP53009-07-Q2,0.0,0.0
TP53010-02,0.0,0.0
TP53010-03,0.0,0.0
TP53010-04,0.0,0.0
TP53010-05,0.0,0.0
TP53012-04,0.0,0.0
TP53012-04-K,0.0,0.0
TP53013-06-K,0.0,0.0
TP69001-01,0.0,0.0
TP69001-01-K,0.0,0.0
TP69002-01,0.0,0.0
TP70001-01,0.0,0.0
TP70001-01-Q4,0.3,109.5
TP70001-02-Q4,0.42,153.29999999999998
TP70002-01-Q4,0.17,62.050000000000004
TP70002-02-Q4,0.18,65.7
UWWBASKTRLNATOS,0.0,0.0
UWWBASKTRLSMKOS,0.08,29.2
aqoe-rustic-campmug,0.71,259.15
aqoe-rustic-dipping,0.32,116.8
aqoe-rustic-pouring-lg,0.47,171.54999999999998
aqoe-rustic-pouring-sm,0.44,160.6
aqoe-rustic-spoon,0.66,240.9
aqoe-rustic-vase,0.17,62.050000000000004
b117001-54,0.0,0.0
sku-47373920469219,1.3,474.5
sku-47373934330083,1.25,456.25
